0.000252647	0
0.0255178	0
0.0507784	0
0.0750005	7.072e-05
0.0980045	0.489238
0.120311	0.573518
0.14198	0.60402
0.163031	0.530912
0.183909	0.537247
0.204016	0.572639
0.222429	0.548379
0.239425	0.55532
0.25579	0.576243
0.271277	0.571213
0.286641	0.570507
0.306189	0.593053
0.326675	0.598489
0.347038	0.610653
0.367422	0.652259
0.387847	0.668445
0.408211	0.682068
0.428574	0.703665
0.44904	0.705772
0.469485	0.724752
0.489828	0.738614
0.510314	0.752172
0.530617	0.774985
0.551103	0.791136
0.571466	0.805539
0.591871	0.830296
0.612296	0.84274
0.632741	0.846827
0.653125	0.863341
0.673468	0.88449
0.693934	0.902097
0.714359	0.933102
0.734722	0.961469
0.755147	0.975149
0.775531	0.980102
0.795895	0.983611
0.816299	0.991155
0.836765	0.995856
0.857128	0.997216
0.877533	0.998867
0.897917	1
0.918382	1
0.938746	1
0.95915	1
0.979575	1
0.999959	1
