0.000252647	0
0.0255178	0
0.0502622	4.98944e-13
0.0728683	0.0906356
0.0945377	0.970348
0.116215	0.99504
0.136122	0.99713
0.152562	0.997238
0.169102	0.99725
0.185609	0.99725
0.204085	0.997426
0.224591	0.997563
0.244935	0.997517
0.26538	0.997586
0.285743	0.998499
0.306229	0.999383
0.326634	0.9997
0.347018	0.999698
0.367341	0.999697
0.387806	0.999741
0.408211	0.999741
0.428676	0.999741
0.449081	0.999741
0.469506	0.999772
0.48989	0.999961
0.510274	0.999979
0.530658	0.999978
0.551042	0.999978
0.571446	0.999978
0.59185	0.999978
0.612255	1
0.632659	1
0.653105	1
0.673509	1
0.693934	1
0.714338	1
0.734722	1
0.755127	1
0.775531	1
0.795915	1
0.816381	1
0.836785	1
0.857169	1
0.877574	1
0.897958	1
0.918382	1
0.938726	1
0.959191	1
0.979534	1
1	1
