0.00054797	61.0922
0.00055001	60.9902
0.00055204	60.8882
0.00055407	60.7862
0.00055611	60.6852
0.00055814	60.5842
0.00056017	60.4832
0.0005622	60.3832
0.00056424	60.2832
0.00056627	60.1822
0.0005683	60.0802
0.00057033	59.9772
0.00057237	59.8712
0.0005744	59.7652
0.00057643	59.6602
0.00057846	59.5582
0.0005805	59.4582
0.00058253	59.3612
0.00058456	59.2642
0.00058659	59.1652
0.00058862	59.0672
0.00059066	58.9702
0.00059269	58.8732
0.00059472	58.7772
0.00059675	58.6832
0.00059878	58.5883
0.00060082	58.4933
0.00060285	58.3963
0.00060488	58.2983
0.00060691	58.2003
0.00060894	58.1013
0.00061098	58.0013
0.00061301	57.8993
0.00061504	57.7933
0.00061707	57.6854
0.0006191	57.5754
0.00062113	57.4654
0.00062316	57.3564
0.0006252	57.2465
0.00062723	57.1345
0.00062926	57.0206
0.00063129	56.9027
0.00063332	56.7808
0.00063535	56.6569
0.00063739	56.529
0.00063942	56.3961
0.00064145	56.2592
0.00064348	56.1193
0.00064551	55.9775
0.00064754	55.8327
0.00064957	55.6848
0.0006516	55.533
0.00065363	55.3772
0.00065566	55.2184
0.0006577	55.0536
0.00065973	54.8828
0.00066176	54.706
0.00066379	54.5212
0.00066582	54.3305
0.00066785	54.1337
0.00066988	53.932
0.00067191	53.7253
0.00067394	53.5136
0.00067597	53.295
0.000678	53.0724
0.00068003	52.8447
0.00068206	52.6111
0.00068409	52.3725
0.00068612	52.1269
0.00068815	51.8754
0.00069018	51.6159
0.0006922	51.3504
0.00069423	51.077
0.00069626	50.7946
0.00069829	50.5042
0.00070032	50.208
0.00070235	49.9037
0.00070438	49.5925
0.00070641	49.2733
0.00070843	48.9442
0.00071046	48.6072
0.00071249	48.2612
0.00071452	47.9053
0.00071655	47.5414
0.00071858	47.1676
0.00072061	46.7848
0.00072263	46.394
0.00072466	45.9943
0.00072669	45.5867
0.00072872	45.1692
0.00073074	44.7428
0.00073277	44.3075
0.0007348	43.8622
0.00073683	43.4071
0.00073885	42.943
0.00074088	42.4739
0.00074291	41.9969
0.00074493	41.4999
0.00074696	40.9909
0.00074899	40.4699
0.00075101	39.9378
0.00075304	39.3947
0.00075506	38.8435
0.00075709	38.2864
0.00075911	37.7283
0.00076114	37.1663
0.00076316	36.6043
0.00076518	36.0383
0.00076721	35.4693
0.00076923	34.8982
0.00077126	34.3241
0.00077328	33.7468
0.00077531	33.1734
0.00077733	32.5959
0.00077935	32.0075
0.00078137	31.4191
0.0007834	30.8328
0.00078542	30.2446
0.00078744	29.6553
0.00078946	29.0708
0.00079148	28.494
0.0007935	27.9034
0.00079553	27.3255
0.00079755	26.7426
0.00079957	26.1486
0.00080159	25.5575
0.00080361	24.9562
0.00080563	24.3678
0.00080765	23.7802
0.00080967	23.1966
0.00081169	22.5968
0.00081371	22.0133
0.00081573	21.4202
0.00081775	20.8173
0.00081976	20.2243
0.00082178	19.6223
0.0008238	19.0215
0.00082582	18.4207
0.00082783	17.8108
0.00082985	17.2206
0.00083187	16.6134
0.00083388	15.9957
0.0008359	15.3713
0.00083791	14.7489
0.00083993	14.1288
0.00084194	13.4973
0.00084396	12.8781
0.00084597	12.2572
0.00084798	11.6269
0.00085	11.0011
0.00085201	10.3687
0.00085402	9.78282
0.00085604	9.2551
0.00085805	8.7122
0.00086007	8.14294
0.00086208	7.59736
0.00086409	7.11916
0.0008661	6.66428
0.00086812	6.19055
0.00087013	5.74305
0.00087214	5.3645
0.00087415	5.02256
0.00087617	4.66919
0.00087818	4.32482
0.00088019	4.00599
0.0008822	3.70119
0.00088421	3.42722
0.00088623	3.17579
0.00088824	2.95129
0.00089025	2.75007
0.00089226	2.58179
0.00089427	2.44568
0.00089628	2.3389
0.00089829	2.29317
0.0009003	2.28969
0.00090231	2.30267
0.00090432	2.31716
0.00090633	2.34406
0.00090834	2.3672
0.00091035	2.38848
0.00091236	2.42488
0.00091437	2.461
0.00091638	2.49992
0.00091839	2.53643
0.0009204	2.56152
0.00092241	2.5698
0.00092442	2.57855
0.00092643	2.59098
0.00092844	2.59665
0.00093045	2.60609
0.00093246	2.61736
0.00093447	2.62732
0.00093648	2.63784
0.00093849	2.65044
0.00094051	2.65804
0.00094252	2.66643
0.00094453	2.67582
0.00094654	2.68485
0.00094855	2.6918
